grid_id,topological_degree,weighted_topological_degree,pet_rule_pagerank,district_name,edge_cell,intersect_area_m2,valid_area_km2,pet_service_exposure_500m,pet_service_exposure_1000m,nearest_pet_service_m,a_medical_exposure_500m,a_retail_exposure_500m,a_grooming_exposure_500m,a_boarding_exposure_500m,a_training_exposure_500m,pet_service_count_2025,pet_service_weight_sum_2025,pet_medical_count_2025,pet_retail_count_2025,pet_grooming_count_2025,pet_boarding_count_2025,pet_training_count_2025,pet_service_density_2025_per_km2,pet_service_diversity_entropy_2025,explicit_rule_count,positive_rule_count,restrictive_rule_count,mean_access_semantic_score,pet_service_high,rule_seed_present,pet_rule_ecology_class,topology_ecology_class
SZ500_0039_0041,8,10.691673799744185,0.00012231953839780685,南山区,no,250000.0,0.25,2.0602051940552126,2.5172931022552922,229.25978531171677,0.6826212455144536,1.3775839485407593,0.0,0.37298476234761657,0.0,3.0,3.1,0.0,3.0,0.0,1.0,0.0,12.0,0.3493984702822971,0.0,0.0,0.0,0.0,True,False,high_pet_ecology_rule_silent,network_core_with_pet_ecology
SZ500_0039_0042,8,9.849058459632847,0.00011314614256672078,南山区,no,250000.0,0.25,0.6972101640971462,1.6796553879924385,332.7408515512925,0.13582218457445086,0.5613879795226953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0043,8,9.577141518889402,0.00011302682023680507,南山区,no,250000.0,0.25,0.9644380133907198,1.3777206318169413,289.02843098334495,0.15182517338477716,0.8126128400059425,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,-0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_with_services,low_network_pet_rule_signal
SZ500_0039_0044,8,8.863524851406105,0.0001093552315858763,南山区,no,250000.0,0.25,0.4040323201565539,0.7397471007704731,346.315974056389,0.0,0.4040323201565539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0045,8,8.321505771463713,0.00010721874104435662,南山区,no,250000.0,0.25,0.0,0.275199546185454,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0046,8,8.205579185465119,0.00010840833144870321,南山区,no,250000.0,0.25,0.0,0.22934810942088774,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0047,8,8.192173945658334,0.00010955910546438866,南山区,no,250000.0,0.25,0.0,0.1596503010977195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0048,8,8.082200191523988,0.0001090315196339981,南山区,no,250000.0,0.25,0.0,0.07627616863005854,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0049,8,8.361170205067662,0.00011222849199412164,南山区,no,250000.0,0.25,0.2703925702552193,0.2703925702552193,453.39128798207906,0.0,0.2703925702552193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0050,8,8.546533798318405,0.00011437920605058103,南山区,no,250000.0,0.25,0.4996989792980939,0.5328561985710695,307.4988250675977,0.0,0.4996989792980939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0051,8,8.185648968129946,0.0001104634333980285,南山区,no,250000.0,0.25,0.0,0.20253426020389725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0052,8,8.071526724378305,0.00010986222129015219,南山区,no,250000.0,0.25,0.0,0.09121278291335624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0053,8,8.046677617457574,0.00011019356907909932,南山区,no,250000.0,0.25,0.0,0.04079378288416497,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0054,8,8.0,0.00011014223936420979,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0055,8,8.0,0.00011036788550796782,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0056,8,8.0,0.00011046562472800481,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0057,8,8.0,0.00011049508361624126,宝安区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0058,8,8.0,0.00011046796355784827,宝安区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0059,8,8.0,0.00011025633933465099,宝安区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0060,8,8.0,0.0001094963549161486,宝安区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0061,8,8.05865384946246,0.00010828837171626242,宝安区,no,250000.0,0.25,0.0,0.032944291854953636,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0062,8,8.265909341273003,0.00010746712649808281,宝安区,no,250000.0,0.25,0.0,0.23855268596571472,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0063,8,8.74692004914201,0.00010923523630049219,宝安区,no,250000.0,0.25,0.0,0.7469578202506673,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0064,8,9.984413145507776,0.00012116601706472353,宝安区,no,250000.0,0.25,1.5162444289365753,1.8220328777689192,182.90190199199637,0.7817660248982429,0.7344784040383324,0.0,0.0,0.0,3.0,3.15,1.0,2.0,0.0,0.0,0.0,12.0,0.39548848910372325,0.0,0.0,0.0,0.0,True,False,high_pet_ecology_rule_silent,network_core_with_pet_ecology
SZ500_0039_0065,8,9.078410738754727,0.00011320228273273324,宝安区,no,250000.0,0.25,0.5180345504472774,0.9820373590939198,356.2288270014324,0.19886444863116026,0.31917010181611716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0066,8,8.234775845572626,0.0001076909334769225,宝安区,no,250000.0,0.25,0.0,0.2945072744134662,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0067,8,8.0,0.00010824408796576139,宝安区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0068,8,8.0,0.00010985426432668025,宝安区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0069,8,8.0,0.00011041219256148762,宝安区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0070,8,8.0,0.00011050571261857976,宝安区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0071,8,8.0,0.00011048773740051583,光明区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0072,8,8.0,0.000110400909343882,光明区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0073,8,8.0,0.00011020786749544253,光明区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0074,8,8.015011700435306,0.00011004307753386007,光明区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0075,8,8.015011700435306,0.00010955894458938366,光明区,no,250000.0,0.25,0.0,0.0371430025867217,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0076,8,8.015011700435306,0.00010876509642687266,光明区,no,250000.0,0.25,0.0,0.03281498655906359,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0077,8,8.106043773292248,0.00010830519788546947,光明区,no,250000.0,0.25,0.0,0.11291076516743306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0078,8,8.31693289525048,0.00010869635534199398,光明区,no,250000.0,0.25,0.2574488532298784,0.32414715663516014,305.6963201108688,0.0,0.2574488532298784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0079,8,8.518389213923665,0.00010804102945337196,光明区,no,250000.0,0.25,0.0,0.26834772168828935,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0080,8,8.768236102666581,0.00010881582769965256,光明区,no,250000.0,0.25,0.0,0.5179542283870031,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0081,8,8.884620026798714,0.00010984498275588705,光明区,no,250000.0,0.25,0.0,0.7124494932020076,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0082,8,8.843288273660072,0.00011132005831457371,光明区,no,250000.0,0.25,0.30511037223751075,0.7444613690083616,271.64513648024166,0.0,0.30511037223751075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0083,8,8.812756535896092,0.0001139214360554854,光明区,no,250000.0,0.25,0.7135788062846158,0.9326099245628845,123.59281029008554,0.0,0.0,0.0,0.0,0.7135788062846158,1.0,1.05,0.0,0.0,0.0,0.0,1.0,4.0,-0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_with_services,low_network_pet_rule_signal
SZ500_0039_0084,8,8.293833723724802,0.00011053060998881899,光明区,no,250000.0,0.25,0.18234457293913026,0.26717547966692873,392.644689350779,0.0,0.0,0.0,0.0,0.18234457293913026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0085,8,8.03943102043821,0.00010939600455795008,光明区,no,250000.0,0.25,0.0,0.04121315831053973,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0086,8,8.0,0.00010990116697194872,光明区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0087,8,8.0,0.00011029438573935894,光明区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0088,8,8.0,0.00011042337158297309,光明区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0089,8,8.0,0.00011046612650615442,光明区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0090,8,8.0,0.00011049256503091748,光明区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0091,8,8.0,0.00011060658213007577,光明区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0092,8,8.0,0.00011115493799248829,光明区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0093,8,8.0,0.00011272913149082087,光明区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0094,8,8.0,0.00011628869913155576,光明区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0095,8,8.0,0.0001229295495193875,光明区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,network_core_without_high_pet_ecology
SZ500_0039_0096,7,7.0,0.00011634685139861236,光明区,no,233695.234,0.233695234,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0039_0097,5,5.0,9.363885246755947e-05,光明区,yes,8202.362,0.008202362,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0040_0017,4,4.0,7.654586482122816e-05,南山区,yes,294.162,0.000294162,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0040_0018,7,7.0,0.00011967961554150244,南山区,no,150470.7,0.1504707,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,network_core_without_high_pet_ecology
SZ500_0040_0019,8,8.0,0.000127405809184542,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,network_core_without_high_pet_ecology
SZ500_0040_0020,8,8.0,0.00011973854160998177,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,network_core_without_high_pet_ecology
SZ500_0040_0021,8,8.018113666123671,0.0001146978740185637,南山区,no,250000.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0040_0022,8,8.018113666123671,0.00011090157749731868,南山区,no,250000.0,0.25,0.0,0.040652980982901564,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0040_0023,8,8.070116177750853,0.00010835990125115865,南山区,no,250000.0,0.25,0.0,0.03438376896240168,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0040_0024,8,8.36034123757269,0.00010845040904655403,南山区,no,250000.0,0.25,0.0,0.32244061614926584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0040_0025,8,8.398473502454786,0.00010723119457111541,南山区,no,250000.0,0.25,0.0,0.5046187266783857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0040_0026,8,8.358127338857598,0.00010636609773298837,南山区,no,250000.0,0.25,0.0,0.31817427512333274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0040_0027,8,8.432222039867352,0.00010727797415846303,南山区,no,250000.0,0.25,0.0,0.1811089217819744,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0040_0028,8,8.762197193764445,0.00011160198099896162,南山区,no,250000.0,0.25,0.511260303859984,0.6329731497776916,175.990925613373,0.0,0.511260303859984,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,-0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_with_services,low_network_pet_rule_signal
SZ500_0040_0029,8,8.473774208116565,0.00010921844931752463,南山区,no,250000.0,0.25,0.0,0.2939346090892605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0040_0030,8,8.472121116586045,0.00011058870336232692,南山区,no,250000.0,0.25,0.48205194941932766,0.5705610394272737,186.5815449232763,0.0,0.48205194941932766,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,-0.0,1.0,0.0,1.0,-0.75,False,True,low_pet_ecology_with_services,low_network_pet_rule_signal
SZ500_0040_0031,8,8.134684751992516,0.00010606112627772909,南山区,no,250000.0,0.25,0.0,0.17160038347918397,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0040_0032,8,8.197707284746544,0.0001038165726658765,南山区,no,250000.0,0.25,0.0,0.1407997571365074,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0040_0033,8,9.387760710919416,0.00011083989217325993,南山区,no,250000.0,0.25,0.305999003527308,0.9972989465512687,450.8170109855802,0.305999003527308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0040_0034,8,10.827282510322565,0.00012296469996845184,南山区,no,250000.0,0.25,2.121498495832447,2.680746759235738,171.3199270515548,1.5747955535781932,0.5467029422542539,0.0,0.0,0.0,3.0,3.3,2.0,1.0,0.0,0.0,0.0,12.0,0.39548848910372325,0.0,0.0,0.0,0.0,True,False,high_pet_ecology_rule_silent,network_core_with_pet_ecology
SZ500_0040_0035,8,9.35231398177848,0.00010869554457922964,南山区,no,250000.0,0.25,0.0,1.0040158854495296,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0040_0036,8,8.956974538521377,0.00010816646901211015,南山区,no,250000.0,0.25,0.2841312481970766,0.6513275664490519,425.120343858509,0.0,0.2841312481970766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0040_0037,8,10.774573365462135,0.00013002166726901385,南山区,no,250000.0,0.25,0.8217253867780572,1.1010555139812088,83.8405086208671,0.0,0.8217253867780572,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,-0.0,1.0,1.0,0.0,0.4,False,True,positive_rule_without_high_pet_ecology,network_core_without_high_pet_ecology
SZ500_0040_0038,8,8.578054957055725,0.00010696092885280345,南山区,no,250000.0,0.25,0.0,0.37256062602924434,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,low_pet_ecology_rule_silent,low_network_pet_rule_signal
SZ500_0040_0039,8,9.395143906405252,0.000114050419564345,南山区,no,250000.0,0.25,1.3026046688570645,1.5505103546364232,181.3191494477285,1.1326481926825918,0.7407579673307065,0.0,0.0,0.0,2.0,2.3,2.0,1.0,0.0,0.0,0.0,8.0,0.39548848910372325,0.0,0.0,0.0,0.0,True,False,high_pet_ecology_rule_silent,pet_ecology_peripheral_or_local
SZ500_0040_0040,8,10.633675160432704,0.00012227556943486144,南山区,no,250000.0,0.25,2.1617855559832213,2.5261629595431483,137.51587714464847,1.1690228392039916,1.221147307769899,0.0,0.1428303927259037,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,-0.0,0.0,0.0,0.0,0.0,True,False,high_pet_ecology_rule_silent,network_core_with_pet_ecology
SZ500_0040_0041,8,11.983055077665844,0.00013160420587800378,南山区,no,250000.0,0.25,3.5256891100496848,4.274216369076943,28.322806608308,0.9128891440620184,2.612799965987666,0.0,0.26999034516847964,0.0,6.0,6.449999999999999,3.0,3.0,0.0,0.0,0.0,24.0,0.43067655807339306,0.0,0.0,0.0,0.0,True,False,high_pet_ecology_rule_silent,network_core_with_pet_ecology
