grid_id,district_name,topology_surface,weighted_topological_degree,pet_rule_pagerank,topology_ecology_class,pet_service_count_2025,positive_rule_count
SZ500_0092_0064,龙岗区,0.7561995800640955,8.020329593276015,0.0001176320130418,low_network_pet_rule_signal,0.0,0.0
SZ500_0092_0065,龙岗区,0.6619460713891039,8.0,0.0001212012977264,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0092_0066,龙岗区,0.6787214056801858,8.0,0.0001251024090473,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0092_0067,龙岗区,0.43950436512321805,7.0,0.0001118654951984,low_network_pet_rule_signal,0.0,0.0
SZ500_0092_0068,龙岗区,0.05122389214277821,6.0,9.701033703742036e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0092_0069,龙岗区,0.0315946513426898,5.045366673974229,8.13236835051018e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0092_0070,龙岗区,0.06435517736766494,6.405026766105354,0.0001019895654986,low_network_pet_rule_signal,0.0,0.0
SZ500_0092_0071,龙岗区,0.8474582826831695,8.089241819826551,0.0001302857402871,network_core_without_high_pet_ecology,1.0,0.0
SZ500_0092_0072,龙岗区,0.43679412089733677,6.696211475195751,0.0001120066811688,low_network_pet_rule_signal,0.0,0.0
SZ500_0092_0081,龙岗区,0.001679743618079346,3.0,6.148995954100337e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0092_0082,龙岗区,0.038272184771797994,5.0,9.195020637371884e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0092_0083,龙岗区,0.0525002762736214,6.0,9.806541348858323e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0092_0084,龙岗区,0.09895292297491437,7.0,0.0001064297971534,low_network_pet_rule_signal,0.0,0.0
SZ500_0092_0085,龙岗区,0.6138081555973036,8.0,0.0001154510998456,low_network_pet_rule_signal,0.0,0.0
SZ500_0092_0086,龙岗区,0.6028069399933694,8.0,0.0001146475527813,low_network_pet_rule_signal,0.0,0.0
SZ500_0092_0087,龙岗区,0.6330146977566582,8.0,0.0001174042908065,low_network_pet_rule_signal,0.0,0.0
SZ500_0092_0088,龙岗区,0.6773842413526356,8.0,0.000124656506791,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0092_0089,龙岗区,0.05687645043651232,6.0,0.0001008635353457,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0037,罗湖区,0.056450989059564596,6.0,0.0001007029644198,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0038,罗湖区,0.6650458614211516,8.0,0.0001218143458025,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0093_0039,罗湖区,0.604995027074815,8.0,0.0001147964624737,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0040,罗湖区,0.5467068184329761,8.0,0.0001115577422137,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0041,罗湖区,0.45523262238921425,8.0,0.0001105083196959,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0042,罗湖区,0.4404022543927506,8.0,0.000110492444207,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0043,罗湖区,0.41724499944745275,8.0,0.0001104155637683,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0044,罗湖区,0.3872803624709913,8.0,0.000110252420877,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0045,罗湖区,0.3595038125759753,8.0,0.0001100297313481,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0046,罗湖区,0.33810918333517515,8.0,0.0001098068644055,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0047,罗湖区,0.3234003757321251,8.0,0.000109622595097,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0048,龙岗区,0.5011658746822854,8.052930639083991,0.0001100516546516,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0049,龙岗区,0.5053597082550558,8.052930639083991,0.0001100889555088,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0050,龙岗区,0.5356282462150515,8.052930639083991,0.0001103062071201,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0051,龙岗区,0.36588573323019125,8.0,0.0001100817453671,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0052,龙岗区,0.3982207978782186,8.0,0.0001103176262141,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0053,龙岗区,0.39110951486352086,8.0,0.0001102742021944,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0054,龙岗区,0.3204829262901978,8.0,0.0001095843096571,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0055,龙岗区,0.2392805834898884,8.0,0.0001077199854946,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0056,龙岗区,0.4089844181677534,8.237316636148964,0.0001068422946352,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0057,龙岗区,0.7850646480274064,9.002252661571717,0.0001111696656024,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0058,龙岗区,0.866405127638413,9.550337462382206,0.0001144883400433,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0059,龙岗区,0.9496187424024755,10.244730423016104,0.0001229682784766,network_core_with_pet_ecology,2.0,0.0
SZ500_0093_0060,龙岗区,0.5125925516631672,8.610335215711064,0.0001089837016435,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0061,龙岗区,0.381274173941872,8.088012004304915,0.0001071641217888,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0062,龙岗区,0.4923527461597967,8.097570225920679,0.0001097477262908,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0063,龙岗区,0.7623107525693447,8.221708121187612,0.0001129704251381,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0064,龙岗区,0.713628577743397,8.063292659966345,0.0001126220120718,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0065,龙岗区,0.5893745165211626,8.0,0.0001137452206578,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0066,龙岗区,0.6156923416952149,8.0,0.0001156558836859,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0067,龙岗区,0.6291247651674219,8.0,0.0001168547266909,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0068,龙岗区,0.765637086970936,8.041875503153568,0.000117367376596,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0069,龙岗区,0.7895955354182783,8.099689036216905,0.0001168785608527,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0070,龙岗区,0.9231185766383025,8.884712947031726,0.0001252294147064,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0093_0071,龙岗区,0.9859929273952923,10.72207583054305,0.0001485978022828,network_core_with_pet_ecology,4.0,0.0
SZ500_0093_0072,龙岗区,0.9322853353961764,8.923159003522677,0.0001274539650113,network_core_with_pet_ecology,3.0,0.0
SZ500_0093_0073,龙岗区,0.03577743397060449,5.576523057344106,8.594788265302225e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0081,龙岗区,0.0984418167753343,6.072201994313304,0.0001067976656571,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0082,龙岗区,0.8315725494529782,8.046252868872205,0.0001333885253848,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0093_0083,龙岗区,0.6720355840424357,8.0,0.00012327804666,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0093_0084,龙岗区,0.6336832799204333,8.0,0.0001174472976786,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0085,龙岗区,0.582871035473533,8.0,0.0001132957115109,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0086,龙岗区,0.5685876892474306,8.0,0.0001125334255696,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0087,龙岗区,0.5983092054370649,8.0,0.0001142579804357,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0088,龙岗区,0.6428914797215162,8.0,0.0001184762196659,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0089,龙岗区,0.19690020996795227,7.0,0.0001094446949957,low_network_pet_rule_signal,0.0,0.0
SZ500_0093_0090,龙岗区,0.02711901867609681,5.0,8.446154918147138e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0037,盐田区,0.026723947397502487,5.0,8.367547879303562e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0038,罗湖区,0.664559619847497,8.0,0.0001217550424525,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0094_0039,盐田区,0.6046303458945741,8.0,0.0001147759967695,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0040,盐田区,0.5498673886617307,8.0,0.0001116651384914,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0041,罗湖区,0.44313736324455744,8.0,0.0001104955693255,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0042,罗湖区,0.4472704166206211,8.0,0.0001105015248494,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0043,罗湖区,0.4346889159023097,8.0,0.0001104787564181,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0044,罗湖区,0.4199193281025528,8.0,0.0001104274511969,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0045,罗湖区,0.40186760968062774,8.0,0.0001103405346417,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0046,罗湖区,0.3777986517847276,8.0,0.0001101825397391,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0047,罗湖区,0.3510553652337275,8.0,0.0001099405178903,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0048,龙岗区,0.6644684495524368,8.082624346705932,0.0001105364226862,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0049,龙岗区,0.8216045971930601,8.453138820293871,0.0001148407721959,low_network_pet_rule_signal,1.0,0.0
SZ500_0094_0050,龙岗区,0.6706680296165323,8.082624346705932,0.0001106202740487,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0051,龙岗区,0.3653994916565366,8.0,0.0001100788529713,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0052,龙岗区,0.3934191623383799,8.0,0.0001102855106434,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0053,龙岗区,0.3826610675212731,8.0,0.0001102196590792,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0054,龙岗区,0.330815559730357,8.0,0.0001097127957613,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0055,龙岗区,0.26413968394297715,8.0,0.0001085193146908,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0056,龙岗区,0.36218366670350316,8.052370590031476,0.0001070134713197,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0057,龙岗区,0.39541938335727705,8.214960703301976,0.0001062453797237,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0058,龙岗区,0.8659851917338932,9.22324853522788,0.0001151355454126,low_network_pet_rule_signal,1.0,0.0
SZ500_0094_0059,龙岗区,0.9204331970383469,9.641114211156555,0.0001198255241026,network_core_with_pet_ecology,2.0,0.0
SZ500_0094_0060,龙岗区,0.793778318046193,8.751607452509768,0.0001119323056794,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0061,龙岗区,0.5105868051718422,8.287195541567272,0.0001094781055027,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0062,龙岗区,0.7299204331970384,8.282327117550917,0.0001110805832061,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0063,龙岗区,0.7947342247762184,8.394982931021937,0.000113429326333,low_network_pet_rule_signal,1.0,0.0
SZ500_0094_0064,龙岗区,0.49172007956680297,8.063292659966345,0.0001099127275894,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0065,龙岗区,0.4266880318267212,8.016489773199895,0.0001094020458039,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0066,龙岗区,0.4466018344568461,8.044415154772295,0.0001094428957319,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0067,龙岗区,0.42289755774118687,8.05759075949474,0.0001089356366406,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0068,龙岗区,0.49377279257376505,8.226019255953847,0.0001093754117076,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0069,龙岗区,0.7862305227096917,8.606066113971709,0.0001120204854875,low_network_pet_rule_signal,1.0,0.0
SZ500_0094_0070,龙岗区,0.8533815891258704,8.971226064075642,0.0001148700975775,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0071,龙岗区,0.9446955464692232,9.67846665866576,0.0001242675635886,network_core_without_high_pet_ecology,1.0,0.0
SZ500_0094_0072,龙岗区,0.9165211625593989,9.102531630688407,0.0001217578991135,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0094_0073,龙岗区,0.08709802188087082,7.417425066103512,0.0001044706354738,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0074,龙岗区,0.05476295723284341,6.3773224212653705,9.397690090306356e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0075,龙岗区,0.03287103547353299,5.52840600635442,8.34071747385449e-05,low_network_pet_rule_signal,1.0,0.0
SZ500_0094_0076,龙岗区,0.032257708034036915,5.164277171714398,8.247624678078176e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0077,龙岗区,0.011128301469775666,4.042446403078037,6.761032785415578e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0079,龙岗区,0.011515084539728146,4.025949125441098,6.989957855294831e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0080,龙岗区,0.0645319924853575,6.215062453298476,0.0001021186605653,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0081,龙岗区,0.49134158470549233,7.362834039326223,0.0001144630680182,low_network_pet_rule_signal,1.0,0.0
SZ500_0094_0082,龙岗区,0.805600066305669,8.059367700651887,0.000121611000951,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0094_0083,龙岗区,0.6229859653000331,8.0,0.0001162515138682,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0084,龙岗区,0.5846944413747376,8.0,0.0001134011107903,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0085,龙岗区,0.545734335285667,8.0,0.0001115254324351,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0086,龙岗区,0.5397170958116919,8.0,0.0001112837027755,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0087,龙岗区,0.5668858437396398,8.0,0.0001124384591551,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0088,龙岗区,0.6081859874019229,8.0,0.0001150367652434,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0089,龙岗区,0.64969886175268,8.0,0.0001194455088249,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0094_0090,龙岗区,0.18298154492209084,7.0,0.0001092404832577,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0091,龙岗区,0.05493148414189414,6.0,9.98363422541119e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0092,龙岗区,0.03644877887059344,5.0,8.998961059606989e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0094_0093,龙岗区,0.015476848270527132,4.0,7.896127020885158e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0037,盐田区,0.05353353961763731,6.0,9.901749942713614e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0038,盐田区,0.6581169189965743,8.0,0.0001206745018004,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0095_0039,盐田区,0.5981876450436512,8.0,0.0001142562170932,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0040,盐田区,0.5417228423030169,8.0,0.0001113561723652,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0041,盐田区,0.42684827052713015,8.0,0.0001104528152415,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0042,罗湖区,0.44684495524367335,8.0,0.000110501146624,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0043,罗湖区,0.4498839650790143,8.0,0.0001105044771897,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0044,罗湖区,0.44392750580174606,8.0,0.0001104967365064,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0045,罗湖区,0.4302519615427119,8.0,0.0001104652552178,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0046,罗湖区,0.40277931263122996,8.0,0.0001103448528492,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0047,龙岗区,0.3686816222787048,8.0,0.0001101077189435,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0048,龙岗区,0.6720659741407891,8.082624346705932,0.000110679254473,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0049,龙岗区,0.7749309315946513,8.290480300059523,0.00011302530502,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0050,龙岗区,0.6725522157144437,8.082624346705932,0.000110692230447,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0051,龙岗区,0.3685600618852912,8.0,0.0001101071213754,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0052,龙岗区,0.3839982318488231,8.0,0.0001102286150411,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0053,龙岗区,0.36193502044424797,8.0,0.0001100487515715,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0054,龙岗区,0.49181124986186325,8.043662724241374,0.0001100106691198,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0055,龙岗区,0.4648828599845287,8.069333830189002,0.000109547273704,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0056,龙岗区,0.41249033042325123,8.069333830189002,0.0001085660546152,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0057,龙岗区,0.40943750690684055,8.120067168081219,0.0001078955014551,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0058,龙岗区,0.44351309536965416,8.248292385354265,0.0001082107210838,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0059,龙岗区,0.45854790584594984,8.287582402758726,0.0001084369440952,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0060,龙岗区,0.4772184771797989,8.26851383596232,0.0001089605231479,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0061,龙岗区,0.8097579843076583,8.545673980669008,0.0001134763100671,low_network_pet_rule_signal,1.0,0.0
SZ500_0095_0062,龙岗区,0.7219748038457289,8.253122837789663,0.0001109455936015,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0063,龙岗区,0.4467952259918223,8.073911870913612,0.0001092427889299,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0064,龙岗区,0.39812133937451655,8.04296306669033,0.0001085349817569,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0065,龙岗区,0.42112940656426123,8.122806277500548,0.0001082507869739,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0066,龙岗区,0.5347717979887281,8.417130088429714,0.0001096045363708,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0067,龙岗区,0.5507625151950492,8.631729483226911,0.0001095870313355,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0068,龙岗区,0.46360923858989944,8.676741256342451,0.0001073976856578,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0069,龙岗区,0.8695104431428888,9.559782852040357,0.0001146951858393,pet_ecology_peripheral_or_local,1.0,0.0
SZ500_0095_0070,龙岗区,0.5947673776107858,9.167515526535835,0.0001098339285285,low_network_pet_rule_signal,1.0,0.0
SZ500_0095_0071,龙岗区,0.9263178251740525,9.90673107173716,0.0001198126349341,network_core_with_pet_ecology,2.0,0.0
SZ500_0095_0072,龙岗区,0.4336335506685822,8.376981978525617,0.0001071132408083,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0073,龙岗区,0.45163553983865623,8.212447643928662,0.0001086417974317,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0074,龙岗区,0.9310918333517515,9.293312152927314,0.0001233482004548,network_core_without_high_pet_ecology,2.0,0.0
SZ500_0095_0075,龙岗区,0.9379268427450547,9.35583608570298,0.0001245691233676,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0095_0076,龙岗区,0.9402751685269091,9.205022371498844,0.0001268001579841,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0095_0077,龙岗区,0.1661675323240137,7.5990887564857825,0.0001087855436978,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0078,龙岗区,0.21507901425571885,7.170625452218562,0.000109640668912,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0079,龙岗区,0.14504917670460826,7.025949125441098,0.0001082577295489,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0080,龙岗区,0.822892032268759,8.085316826092985,0.0001227603508392,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0095_0081,龙岗区,0.8278704829262902,8.177120648550755,0.0001197343914034,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0095_0082,龙岗区,0.7575229307105757,8.059367700651887,0.0001156472844768,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0083,龙岗区,0.5693778318046193,8.0,0.0001125849750243,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0084,龙岗区,0.54433639076141,8.0,0.0001114485552181,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0085,龙岗区,0.5244004862415736,8.0,0.0001108110411347,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0086,龙岗区,0.5218477179798873,8.0,0.0001107114325313,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0087,龙岗区,0.5367388661730579,8.0,0.00011117387399,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0088,龙岗区,0.5659741407890375,8.0,0.0001123667145326,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0089,龙岗区,0.6031716211736105,8.0,0.0001146681444918,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0090,龙岗区,0.6405514421483037,8.0,0.0001181897291623,low_network_pet_rule_signal,0.0,0.0
SZ500_0095_0091,龙岗区,0.675986296828379,8.0,0.0001242612562047,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0095_0092,龙岗区,0.6956183003646812,8.0,0.000132516291351,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0095_0093,龙岗区,0.5653193723063322,7.0,0.0001257158933476,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0095_0094,龙岗区,0.016145430434302135,4.0,8.030770665576852e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0036,盐田区,0.011708476074704387,4.013227277437597,7.093584855846251e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0037,盐田区,0.4051165874682286,7.02699363140301,0.0001105909690486,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0038,盐田区,0.7562161564813792,8.026993631403009,0.0001172695614724,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0039,盐田区,0.6857774339706045,8.013766353965412,0.0001127784791436,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0040,盐田区,0.5152834567355509,8.0,0.0001106023145486,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0041,盐田区,0.4031439938114709,8.0,0.0001103473281134,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0042,罗湖区,0.43809260691789154,8.0,0.0001104869765077,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0043,罗湖区,0.4564482263233507,8.0,0.0001105090423158,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0044,罗湖区,0.4829180019891701,8.0,0.0001105094485578,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0045,罗湖区,0.4413139573433529,8.0,0.0001104929510131,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0046,龙岗区,0.41681953807050504,8.0,0.000110413835765,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0047,龙岗区,0.3869156812907504,8.0,0.000110250429641,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0048,龙岗区,0.5321112830146978,8.029693707621941,0.0001103635223773,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0049,龙岗区,0.5184053486573102,8.029693707621941,0.0001102791744815,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0050,龙岗区,0.5321112830146978,8.029693707621941,0.0001103635223773,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0051,龙岗区,0.38217482594761853,8.0,0.0001102167397333,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0052,龙岗区,0.3804729804398276,8.0,0.0001102033651048,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0053,龙岗区,0.3447950049729252,8.0,0.0001098749979066,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0054,龙岗区,0.572527351088518,8.10459175573958,0.0001103890091854,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0055,龙岗区,0.807619626478064,8.448463181106463,0.0001138678259503,low_network_pet_rule_signal,1.0,0.0
SZ500_0096_0056,龙岗区,0.7610454193833573,8.322521853050237,0.0001120819224931,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0057,龙岗区,0.40367720190076256,8.038232355677263,0.0001087471992295,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0058,龙岗区,0.25313846833904297,8.0,0.0001082087720297,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0059,龙岗区,0.251801304011493,8.0,0.0001081709354346,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0060,龙岗区,0.42158802077577634,8.057158237672011,0.0001089174474868,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0061,龙岗区,0.45519670681843305,8.071998733606135,0.0001093739520764,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0062,龙岗区,0.4623079898331308,8.071998733606135,0.0001094955572787,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0063,龙岗区,0.4171123881091834,8.048855629826193,0.0001089068247309,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0064,龙岗区,0.4580727152171511,8.161234717051116,0.0001089966172113,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0065,龙岗区,0.45826610675212737,8.284040994551663,0.0001084479516033,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0066,龙岗区,0.875472427892585,9.22925613433508,0.0001158901963109,low_network_pet_rule_signal,1.0,0.0
SZ500_0096_0067,龙岗区,0.9111393524146315,9.82819606098936,0.0001180305315356,pet_ecology_peripheral_or_local,4.0,0.0
SZ500_0096_0068,龙岗区,0.887810807824069,10.008816506981317,0.0001153739567543,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0069,龙岗区,0.8620123770582385,10.124773930872808,0.0001134416545665,low_network_pet_rule_signal,1.0,0.0
SZ500_0096_0070,龙岗区,0.8597524588352305,10.089121260698017,0.0001133204971808,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0071,龙岗区,0.5242347220687369,9.27393166923622,0.0001085772560395,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0072,龙岗区,0.4025859210962537,8.39724105594742,0.0001038923490309,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0073,龙岗区,0.3917449441927285,8.280346004312301,0.0001045069874761,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0074,龙岗区,0.8177312410211073,9.119235773830926,0.000112345297097,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0075,龙岗区,0.9731959332522931,10.779570508667035,0.0001278495168214,network_core_with_pet_ecology,1.0,0.0
SZ500_0096_0076,龙岗区,0.994496629461819,12.12713818988706,0.0001444227486878,network_core_with_pet_ecology,5.0,0.0
SZ500_0096_0077,龙岗区,0.9657144435849265,10.146814060124465,0.0001281690152087,network_core_with_pet_ecology,3.0,0.0
SZ500_0096_0078,龙岗区,0.7629075035915571,8.234641551021163,0.0001128736098955,low_network_pet_rule_signal,0.0,0.0
SZ500_0096_0079,龙岗区,0.6931926179688364,8.015213553560232,0.0001130120404825,low_network_pet_rule_signal,0.0,0.0
